stop_id,stop_name,buses_day,buses_am_peak,buses_pm_peak,routes_served,metro_dist_m,near_metro,mall_frontage,is_surveyed,affected
231002,Bustan Rotana Hotel 2,68,11,11,1,489.0,False,False,False,False
725001,Dubai Festival City,68,11,12,1,832.0,False,False,False,False
517501,Al Warqaa Our Own High School 1,68,11,11,2,4398.0,False,False,False,False
100013,Gold Souq Bus Station 13,66,11,12,1,50.0,True,True,False,False
539201,"Jebel Ali Industrial Area, Quality Mix 2",72,11,12,1,3046.0,False,False,False,False
319502,"International City, Dragon Mart 1-2",76,11,13,2,6748.0,False,False,False,False
820501,GEMS Our Own English High School,67,11,14,2,5537.0,False,False,False,False
462501,Al Warqaa I-1,75,11,14,2,5801.0,False,False,False,False
460501,Al Warqaa G-1,75,11,14,2,5612.0,False,False,False,False
523101,"Jebel Ali Industrial Area, ISOFOAM 1",63,11,11,2,2630.0,False,False,False,False
101010,Stadium Bus Station 10,28,11,0,1,228.0,False,False,False,False
427701,"Mirdiff, 47th Street 1",69,11,11,2,4144.0,False,False,False,False
303002,"Al Twar 4, Emirates Cooperative Society 2",71,11,12,1,577.0,False,False,False,False
281101,"Al Nahda 1, Dubai Scholars Pvt School 1",28,11,0,1,347.0,False,False,False,False
727001,Rebat Street 2-1,68,11,12,1,1452.0,False,False,False,False
524101,"Jebel Ali Industrial Area, Unimix 1",63,11,11,2,2903.0,False,False,False,False
404001,Grand Hyatt Hotel,57,11,11,2,552.0,False,False,False,False
405001,DEWA Main Office,57,11,11,2,548.0,False,False,False,False
726001,Rebat Street 1,68,11,12,1,1003.0,False,False,False,False
549002,City Walk 2,67,11,10,1,1071.0,False,False,False,False
888803,Dubai Mall Bus Stop 3,71,11,11,1,1258.0,False,True,False,False
385001,Al Ghubaiba Bus Station 1,71,11,11,1,263.0,False,False,False,False
286502,"Ras Al Khor Industrial Area 1, Manama Street 1",55,11,10,1,3971.0,False,False,False,False
209202,Oud Metha Bus Station 2,62,11,9,1,278.0,False,False,False,False
179102,"Al Quoz, Bus Station 2",55,11,9,1,1005.0,False,False,False,False
727501,Discovery Garden 10,59,11,10,1,549.0,False,False,False,False
726501,Discovery Garden 9,59,11,10,1,872.0,False,False,False,False
124101,"Al Warqaa, ASCANA 3 Building 1",68,11,11,2,3849.0,False,False,False,False
124501,"Al Warqaa, Charity Tower 1",68,11,11,2,4219.0,False,False,False,False
248001,"Ramoul, Habtoor Motors",67,11,12,1,1331.0,False,False,False,False
431801,"Mirdiff, 78th Street 2",69,11,11,2,5025.0,False,False,False,False
220502,"Jebel Ali Industrial Area, Scientechnic LLC 2",72,11,12,1,2663.0,False,False,False,False
725501,Discovery Garden 8,59,11,10,1,570.0,False,False,False,False
402001,Consulate Area,31,11,0,1,454.0,False,False,False,False
610101,Danube Metro Bus Stop Seaside,81,11,12,1,131.0,True,False,False,False
931201,Marquise Square Tower,33,11,10,1,593.0,False,False,False,False
465502,8 Boulevard Walk Tower 2,34,11,11,1,719.0,False,False,False,False
524102,"Jebel Ali Industrial Area, Unimix 2",72,11,12,1,2857.0,False,False,False,False
109101,"Dubai World Central, Headquarter Entrance",62,11,10,2,6493.0,False,False,False,False
643101,"Al Qusais Industrial Area 5, Al Wasl 1",74,11,12,1,3697.0,False,False,False,False
209207,Oud Metha Bus Station 7,74,11,11,1,320.0,False,False,False,False
159101,Discovery Garden 12-1,59,11,10,1,290.0,False,False,False,False
424701,"Mirdiff, Uptown Mirdiff Park 1",69,11,11,2,3719.0,False,False,False,False
561701,DAMAC Maison Prive,34,11,11,1,584.0,False,False,False,False
719501,Discovery Garden 2,59,10,10,1,611.0,False,False,False,False
720501,Discovery Garden 3,59,10,10,1,533.0,False,False,False,False
681501,"Sharjah, Mamzar 9-1",68,10,14,2,2697.0,False,False,False,False
519501,"Al Warqaa, Emirates Post 1",68,10,11,2,4294.0,False,False,False,False
520501,"Al Warqaa, Grand Masjid 1",68,10,10,2,4614.0,False,False,False,False
521501,"Al Warqaa, ETISALAT Tower 1",68,10,10,2,4579.0,False,False,False,False
547501,Dubai Investment Park Offices 1,53,10,10,1,478.0,False,False,False,False
770101,Jebel Ali Bus Depot External,53,10,11,1,1634.0,False,False,False,False
619201,"Muntaza, Festival Plaza 3",73,10,12,1,692.0,False,True,False,False
307502,Algeria Street 2-2,70,10,11,2,3852.0,False,False,False,False
548501,"The Green Community, Terrace Apartments 1",53,10,10,1,930.0,False,False,False,False
378003,"Al Qusais, Bus Station 3",66,10,12,1,3432.0,False,False,False,False
129601,Shasta Azizi Tower,53,10,10,1,846.0,False,False,False,False
122502,"Awir, Sewage Treatment Plant 2",76,10,13,2,8972.0,False,False,False,False
310002,"Al Barsha South, Street 16-2",51,10,9,1,4268.0,False,False,False,False
308002,"Al Barsha South 1, Mohammed Bin Rashid Housing B-2",51,10,10,1,4488.0,False,False,False,False
307002,"Al Barsha South 1, Mohammed Bin Rashid Housing A-2",51,10,10,1,4810.0,False,False,False,False
133101,"Al Warqaa, La Lune Building 1",68,10,11,2,3900.0,False,False,False,False
458501,Al Warqaa E-1,68,10,11,2,4043.0,False,False,False,False
182102,Dubai Womens College 3 2,28,10,0,1,1612.0,False,False,False,False
326502,"Al Nahda, Motawa Building 2",28,10,0,1,2468.0,False,False,False,False
495501,"Ras Al Khor Industrial Area 1, Manama Street 2",55,10,10,1,4064.0,False,False,False,False
471501,Kibsons,55,10,10,1,4270.0,False,False,False,False
345501,Vegetable Market 1,53,10,10,1,5904.0,False,True,False,False
344502,Used Car Exhibition 2,55,10,10,1,5319.0,False,False,False,False
344501,Used Car Exhibition 1,53,10,10,1,4936.0,False,False,False,False
508101,"Motor City, Autodrome Stadium 1",47,10,7,1,7713.0,False,False,False,False
557003,"Safa, Terminus 3",47,10,7,1,391.0,False,False,False,False
507101,"Motor City, Dubai Autodrome & Business Park 1",47,10,8,1,8279.0,False,False,False,False
506101,"Motor City, Spinneys Market 1",47,10,8,1,8644.0,False,True,False,False
505101,"Motor City, Uptown Appartments 1",47,10,8,1,9045.0,False,False,False,False
804502,"Al Wasl, Street 35A-2",58,10,10,2,1075.0,False,False,False,False
803502,"Al Wasl, Street 35, Al Ittihad Health Center 2",58,10,10,2,804.0,False,True,False,False
873502,"Al Wasl, Street 35, Dar Al Ber Society 2",58,10,10,2,1260.0,False,False,False,False
385002,Al Ghubaiba Bus Station 2,59,10,11,1,260.0,False,False,False,False
626002,"Qumaish Cont, Labour Camp 2",51,10,8,1,2619.0,False,False,False,False
486502,"Arjan, Geepas Tower 2",52,10,9,1,7450.0,False,False,False,False
187002,Ministry of Environment 2,64,10,10,2,456.0,False,False,False,False
486501,"Arjan, Geepas Tower 1",52,10,9,1,7451.0,False,False,False,False
485501,"Arjan, Damac Westside Buildings 1",52,10,9,1,7626.0,False,False,False,False
179105,"Al Quoz, Bus Station 5",66,10,11,1,987.0,False,False,False,False
625001,"Ahmadya Cont., Labour Camp 1",51,10,8,1,2372.0,False,False,False,False
231601,First Avenue Mall,65,10,12,1,1979.0,False,True,False,False
306502,Algeria Street 1-2,70,10,11,2,4053.0,False,False,False,False
457501,Al Warqaa D-1,68,10,10,2,4241.0,False,False,False,False
485502,"Arjan, Damac Westside Buildings 2",52,10,9,1,7642.0,False,False,False,False
431002,"Arjan, Damac Northside Buildings 2",52,10,9,1,7564.0,False,False,False,False
318002,"Al Barsha South 1, Mohammed Bin Rashid Housing C-2",51,10,9,1,4617.0,False,False,False,False
903503,Ibn Battuta Bus Station 3,110,10,12,2,75.0,True,False,False,False
353101,"Al Nahda, Al Ameen Private School",46,10,8,1,2110.0,False,False,False,False
817201,Al Salam Pvt School 1,28,10,0,1,1516.0,False,False,False,False
602901,Emirates Auction Yard,65,10,12,1,14110.0,False,False,False,False
507102,"Motor City, Dubai Autodrome & Business Park 2",47,10,9,1,8088.0,False,False,False,False
508102,"Motor City, Autodrome Stadium 2",47,10,9,1,7716.0,False,False,False,False
385004,Al Ghubaiba Bus Station 4,66,10,11,1,251.0,False,False,False,False
724501,Discovery Garden 7,59,10,10,1,493.0,False,False,False,False
151101,Discovery Garden 6,59,10,10,1,642.0,False,False,False,False
525001,"Wasl, Terminus",50,10,7,1,617.0,False,False,False,False
817301,"Al Nahda 2, 6A St 1",28,10,0,1,1625.0,False,False,False,False
455501,Al Warqaa B-1,68,10,10,2,3303.0,False,False,False,False
454501,Al Warqaa A-1,68,10,10,2,3328.0,False,False,False,False
453501,Al Warqaa Masjid 1,68,10,10,2,3606.0,False,False,False,False
456501,Al Warqaa C-1,68,10,10,2,3706.0,False,False,False,False
604201,"Dubai Courts, Al Awir",65,10,12,1,14162.0,False,False,False,False
604001,"DEWA Office, Al Awir",65,10,12,1,13580.0,False,False,False,False
603001,Al Awir Immigration Office,65,10,12,1,14627.0,False,False,False,False
581001,Pepsi Cola Factory,52,10,11,1,1046.0,False,False,False,False
128501,"Al Quoz, Unimex 1",52,10,11,1,893.0,False,False,False,False
580001,"Al Quoz, Intersection",52,10,11,1,1120.0,False,False,False,False
577001,"Al Quoz, Housing 1",52,10,11,1,1158.0,False,False,False,False
578001,"Al Quoz, Housing 2",52,10,11,1,1004.0,False,False,False,False
573002,Oasis Center 2,52,10,11,1,2078.0,False,True,False,False
153301,Al Quoz 4th Street,52,10,12,1,1829.0,False,False,False,False
605001,Marine Center 1,52,10,11,1,1518.0,False,True,False,False
606001,Bosch Center 1,52,10,11,1,882.0,False,True,False,False
721501,Discovery Garden 4,59,10,10,1,740.0,False,False,False,False
310502,"Al Barsha South 1, Aswaaq Mall 2",51,10,9,1,4405.0,False,True,False,False
503008,"Satwa, Bus Station 8",51,10,7,1,1162.0,False,False,False,False
722501,Discovery Garden 5,59,10,10,1,711.0,False,False,False,False
554001,"Safa, Safest Way 1",45,10,7,1,668.0,False,False,False,False
543002,DEWA Al Wasl Customer Happiness Center 2,47,10,7,1,687.0,False,True,False,False
541002,"Al Wasl, 13th Steet",47,10,7,1,1112.0,False,False,False,False
242501,"Sheikh Zayed Road, Safestway",45,10,7,1,422.0,False,False,False,False
290602,"Silicon Oasis, RTI Dubai 2",44,9,8,1,9776.0,False,False,False,False
237502,"Nad Al Shiba 2, Main Masjid 2",44,9,8,1,5626.0,False,False,False,False
536602,"Silicon Oasis, Cedre Villas 2",44,9,8,1,10468.0,False,False,False,False
819002,Orient Irrigation Services 2,51,9,9,2,12679.0,False,False,False,False
817002,Al Khawaneej Boys School 2,51,9,8,2,12121.0,False,False,False,False
816002,Bin Bisher Farm 2,51,9,8,2,11592.0,False,False,False,False
812001,Mizhar 2 Turnoff 1,49,9,8,2,6467.0,False,False,False,False
814101,Lootah Equestrian Club,49,9,8,2,8736.0,False,False,False,False
809101,Al Khawaneej Road 2,49,9,8,2,9180.0,False,False,False,False
808002,Al Khawaneej Road 4 2,49,9,8,2,9633.0,False,False,False,False
345001,"Mushrif, Eppco 1",49,9,9,2,4412.0,False,False,False,False
346001,"Mushrif, Masjid 1",49,9,9,2,5125.0,False,False,False,False
358001,"Mushrif, Park 1",49,9,8,2,5921.0,False,False,False,False
555001,Mazaya Center 1,45,9,6,1,326.0,False,True,False,False
125501,Kuwait Road 1,45,9,6,1,902.0,False,False,False,False
160001,Ittehad School 1,57,9,10,1,666.0,False,False,False,False
364102,"Ajman, Al Manama Mall 2",56,9,9,1,1613.0,False,True,False,False
323102,"Ajman, Giant Supermarket 2",56,9,9,1,2552.0,False,True,False,False
560001,"Damac Hills, Carrefour",40,9,8,2,9162.0,False,False,False,False
560101,"Damac Hills, Golf Vista A",40,9,8,2,9105.0,False,False,False,False
561001,"Damac Hills, Golf Promenade 5A",40,9,8,2,8679.0,False,False,False,False
860002,Hatta Souq 2,54,9,11,4,82317.0,False,True,False,False
483502,"Ajman, Safeer Mall 2",56,9,9,1,3308.0,False,True,False,False
682501,"Sharjah, Al Qasba 1",68,9,14,2,2272.0,False,False,False,False
483501,"Ajman, Safeer Mall 1",59,9,9,1,3277.0,False,True,False,False
484501,"Ajman, Grand Mart 1",59,9,9,1,3214.0,False,False,False,False
322101,"Ajman, Union National Bank 1",59,9,9,1,3213.0,False,False,False,False
816701,API Building 1,28,9,0,2,1468.0,False,False,False,False
907001,"Nad Al Shiba, Emirates NBD",62,9,11,2,3398.0,False,False,False,False
322102,"Ajman, Union National Bank 2",56,9,9,1,3233.0,False,False,False,False
484502,"Ajman, Grand Mart 2",56,9,9,1,3239.0,False,False,False,False
626001,"Qumaish Cont, Labour Camp 1",49,9,10,1,2643.0,False,False,False,False
625002,"Ahmadya Cont., Labour Camp 2",49,9,10,1,2375.0,False,False,False,False
207501,"Mizhar 1, Zayed Educational Complex",40,9,8,1,5955.0,False,False,False,False
221502,"Dubai Outsource City, Amity University Dubai 2",41,9,8,1,11854.0,False,False,False,False
156101,Axis 3 Residence,41,9,9,1,10420.0,False,False,False,False
946601,"Nadd Al Hamar, 9th Street",55,9,10,1,3625.0,False,False,False,False
199003,City Centre Metro Bus Stop 1-3,55,9,10,1,86.0,True,True,False,False
211101,"Ras Al Khor, Veg. Mkt. Customs Office 1",55,9,10,1,5679.0,False,False,False,False
234501,"Al Mizhir 1, Arabian Center 1",40,9,7,1,4239.0,False,True,False,False
203501,"Mizhar 1, C-1",40,9,7,1,4531.0,False,False,False,False
204501,"Mizhar 1, D-1",40,9,8,1,5149.0,False,False,False,False
221501,"Dubai Outsource City, Amity University Dubai 1",41,9,9,1,11855.0,False,False,False,False
537001,"Wasl Road, Box Park 2-1",49,9,11,1,1184.0,False,False,False,False
183502,Hadiqa Street 2,49,9,10,1,814.0,False,False,False,False
618101,"JVC, La Riveira Estates 1",54,9,11,1,5293.0,False,False,False,False
618201,"JVC, Oxford Boulevard 1",54,9,10,1,5447.0,False,False,False,False
618301,"JVC, Sky Hills Residence 2-1",54,9,10,1,5539.0,False,False,False,False
506102,"Motor City, Spinneys Market 2",47,9,9,1,8525.0,False,True,False,False
505102,"Motor City, Uptown Appartments 2",47,9,8,1,9011.0,False,False,False,False
205501,Al Mizhar Mall 1,40,9,8,1,5412.0,False,True,False,False
206501,"Mizhar 1, F-1",40,9,8,1,5800.0,False,False,False,False
229201,"Abu Hail, Union Coop",50,9,9,1,620.0,False,False,False,False
131002,"Baraha, Street 2",50,9,9,1,1132.0,False,False,False,False
224102,"Baraha, Eid Musallah 2",50,9,9,1,919.0,False,False,False,False
283502,"Al Quoz, Emirates Post Office 2",49,9,9,1,2105.0,False,False,False,False
126602,Scholar Academy 2,49,9,9,1,2016.0,False,False,False,False
126601,Scholar Academy 1,49,9,10,1,2095.0,False,False,False,False
127201,Aswaq Jima Hyper Market 1,49,9,10,1,2419.0,False,True,False,False
120101,Al Khail Heights Apartment 1,49,9,10,1,2708.0,False,False,False,False
615001,"Honda, Training Center1",51,9,8,1,1053.0,False,True,False,False
120102,Al Khail Heights Apartment 2,49,9,9,1,2723.0,False,False,False,False
627001,Masaood Bergum Construction,51,9,9,1,1105.0,False,False,False,False
628001,Berger Paints,51,9,9,1,1496.0,False,False,False,False
618001,Speedwell Decor 1,51,9,9,1,1853.0,False,False,False,False
980001,"Al Quoz, Al Habtoor Engineering 1",51,9,9,1,2942.0,False,False,False,False
181101,"Al Quoz, Al Qeaim Public Kitchen 1",51,9,9,1,2978.0,False,False,False,False
173502,"Al Quoz, T. Choithram Stores 2",51,9,9,1,2857.0,False,False,False,False
659001,Al Quoz Mall 1,51,9,9,1,1604.0,False,True,False,False
660001,ETA Profiles 1,51,9,9,1,1333.0,False,False,False,False
656001,ETA SwitchGear Manufacturing,51,9,9,1,1119.0,False,False,False,False
859002,"Al Quoz, Dubai Center Driving School 2",51,9,9,1,655.0,False,True,False,False
851502,"Al Quoz, Azzani Ready Mix 2",51,9,9,1,919.0,False,False,False,False
852002,"Al Quoz, Cemex RMC Topmix 2",51,9,10,1,1534.0,False,False,False,False
669001,"Al Quoz, Gargash 1",49,9,9,1,1852.0,False,False,False,False
307001,"Al Barsha South 1, Mohammed Bin Rashid Housing A-1",51,9,9,1,4786.0,False,False,False,False
308001,"Al Barsha South 1, Mohammed Bin Rashid Housing B-1",51,9,9,1,4458.0,False,False,False,False
310501,"Al Barsha South 1, Aswaaq Mall 1",51,9,9,1,4390.0,False,True,False,False
318001,"Al Barsha South 1, Mohammed Bin Rashid Housing C-1",51,9,9,1,4702.0,False,False,False,False
414001,"Mankhool, Center Point 1",45,9,6,1,424.0,False,True,False,False
413001,"Dubai Science Park, Villa Lantana 1",51,9,8,1,6355.0,False,False,False,False
413202,"Dubai Science Park, Villa Lantana 2",51,9,8,1,6590.0,False,False,False,False
415001,"Dubai Science Park, City Center 1",51,9,9,1,7091.0,False,True,False,False
418001,"Arjan, Sheraton Building 1",52,9,9,1,7463.0,False,False,False,False
431001,"Arjan, Damac Northside Buildings 1",52,9,9,1,7575.0,False,False,False,False
421001,"Karama, Commercial Center 1",61,9,11,2,765.0,False,True,False,False
855002,"Al Quoz, Al Shamsi Steel Manufacturing Co 2",49,9,10,1,2140.0,False,False,False,False
471101,All Metal Industries Foundry L.L.C-1,43,9,7,1,2781.0,False,False,False,False
539101,"Jebel Ali Industrial Area, Quality Mix 1",43,9,8,1,3032.0,False,False,False,False
160102,Discovery Garden 16-2,53,9,10,1,388.0,False,False,False,False
129701,Glamz Residence Tower 2 1,53,9,10,1,424.0,False,False,False,False
756001,"Dubai Ports Authority, Free Zone Office 1",39,9,6,1,1994.0,False,False,False,False
486002,Jumeirah St.Dubai Islamic Bank 2,57,9,10,1,2327.0,False,False,False,False
485002,Beach Center 2,57,9,10,1,2305.0,False,True,False,False
634501,"ENOC, Dhiyafa",57,9,10,1,2166.0,False,False,False,False
487502,"Arjan, Domus Hotels Staff Buildings 2",52,9,9,1,7325.0,False,False,False,False
415002,"Dubai Science Park, City Center 2",52,9,9,1,7098.0,False,True,False,False
490501,Dubai Science Park Complex 1,52,9,10,1,6688.0,False,False,False,False
491501,Dubai Science Park Laboratory Complex 1,51,9,10,1,6467.0,False,False,False,False
182101,Dubai Womens College 3 1,46,9,8,1,1605.0,False,False,False,False
668101,"Dubai Science Park, Pharmex Pharmaceuticals FZ",51,9,9,1,6100.0,False,False,False,False
667101,"Dubai Science Park, Foremarke School 1",54,9,10,1,6242.0,False,False,False,False
241602,"Al Barsha, GEMS Founders School 2",54,9,10,1,5228.0,False,False,False,False
615201,"JVC, Binghatti Tulip 1",54,9,10,1,6245.0,False,False,False,False
183102,Dubai Womens College Main Entrance 2,46,9,8,1,1826.0,False,False,False,False
647501,"Al Nahda, 19A Street 2",46,9,8,1,2391.0,False,False,False,False
623101,"JVC, Nakheel Villas T12-1",54,9,11,1,6707.0,False,False,False,False
625101,"JVC, Qamash Blvd A-1",54,9,10,1,6464.0,False,False,False,False
617101,"JVC, Judi Palace Apartments 1",54,9,10,1,6262.0,False,False,False,False
104501,"JVC, Diamond Views 3",54,9,10,1,6179.0,False,False,False,False
619101,"JVC, Le Grand Chateau Block A-1",54,9,11,1,5417.0,False,False,False,False
626101,"JVC, Sandoval Lane Apartments 1",54,9,10,1,5745.0,False,False,False,False
613201,"JVC, Alfa Villas 1",54,9,10,1,5643.0,False,False,False,False
616201,"JVC, Community Park 1",54,9,10,1,6066.0,False,False,False,False
616101,"JVC, Emirates Garden Rose 2 Apartments 1",54,9,11,1,6422.0,False,False,False,False
306001,"JLT, Business Center",39,9,9,1,732.0,False,True,False,False
126901,Azizi Star Building,53,9,10,1,1264.0,False,False,False,False
615102,"JVC, Atlantis S 4",54,9,10,1,5322.0,False,False,False,False
615101,"JVC, Atlantis S 1",54,9,11,1,5516.0,False,False,False,False
287101,"JLT, Saba 1 Tower",39,9,9,1,360.0,False,False,False,False
472101,Bustan Macaroni & Noodles Co 1,43,9,7,1,2221.0,False,False,False,False
474101,Royal Engineering Fabrication Company 1,43,9,7,1,2505.0,False,False,False,False
385005,Al Ghubaiba Bus Station 5,61,9,11,1,246.0,False,False,False,False
571001,"Al Quoz, BMW Showroom 1",52,9,11,1,1379.0,False,False,False,False
127501,"Al Quoz, Cemetery",52,9,11,1,1763.0,False,False,False,False
826002,"Awir, CMC Rounabout 2",51,9,9,2,16433.0,False,False,False,False
825002,"Awir, Etisalat 2",51,9,9,2,16168.0,False,False,False,False
824002,"Amardi, Road 4-2",51,9,9,2,15969.0,False,False,False,False
821002,"Amardi, Road 1-2",51,9,9,2,13779.0,False,False,False,False
820002,"Imam Al Shafi Masjid, Amardi 2",51,9,9,2,13363.0,False,False,False,False
653501,"DIP 2, 74th Street",44,8,8,1,5673.0,False,False,False,False
649301,Aerospace Supply Chain Zone,43,8,8,1,10084.0,False,False,False,False
119501,"Al Warqaa, Street 25-1",40,8,6,1,6396.0,False,False,False,False
119701,"Al Warqaa, Street 25-2",40,8,6,1,6776.0,False,False,False,False
119901,"Al Warqaa, Street 25-3",40,8,6,1,7551.0,False,False,False,False
405501,"International City, Manama Street 5 2",40,8,6,1,9012.0,False,False,False,False
499101,"Dubai World Central, Gate 6-1",43,8,8,1,9793.0,False,False,False,False
612101,Dubai Design District 1,36,8,11,1,340.0,False,False,False,False
440501,Ministry of Education Workshop,50,8,8,1,1268.0,False,False,False,False
119801,Qasar Zabeel Road 1,41,8,8,1,903.0,False,False,False,False
818001,"Rawabi Diary, Crossing 1",49,8,7,2,12249.0,False,False,False,False
521701,"Al Warsan Fourth, Bus Stop 2 - 1",44,8,8,1,8554.0,False,False,False,False
521601,"Al Warsan Fourth, Bus Stop 1 - 1",44,8,8,1,8638.0,False,False,False,False
600001,"Safa, Veterinary Clinic 1",46,8,6,1,1740.0,False,False,False,False
895202,Nouakchott St 2,40,8,6,1,6026.0,False,False,False,False
118501,School of Research Science 1,40,8,6,1,5577.0,False,False,False,False
327501,Dubai Outsource City 1-1,40,8,6,1,11671.0,False,False,False,False
521801,"Al Warsan Fourth, Bus Stop 3 - 1",44,8,8,1,8213.0,False,False,False,False
354101,"Muhaisnah 4, Madina Mall 2-1",44,8,7,1,2555.0,False,True,False,False
305601,Salman Farsi Iranian Boys School,47,8,9,1,809.0,False,False,False,False
305701,Al Nahda Center,47,8,9,1,1097.0,False,True,False,False
880002,Dubai Womens College 2,47,8,9,1,1228.0,False,False,False,False
641101,Wade Adams Redimix 1,44,8,8,1,2264.0,False,False,False,False
444501,Town Square 1,42,8,7,1,13023.0,False,False,False,False
494501,Town Square 2,42,8,8,1,13731.0,False,False,False,False
102502,Amaan Street 3-2,60,8,10,2,5353.0,False,False,False,False
606101,"Indian High School, Al Garhoud",53,8,7,1,237.0,False,False,False,False
294101,"JLT, Al Ghurair Giga Gold Refinery",39,8,9,1,496.0,False,False,False,False
295101,"JLT, Dubai Arch Tower",39,8,9,1,462.0,False,False,False,False
247501,"JLT, Silver Tower",39,8,9,1,608.0,False,False,False,False
510001,"Wasl, Emirates Bank 1",67,8,10,2,1544.0,False,False,False,False
478001,"Al Maktoum International Airport, Departure 1",61,8,8,2,8871.0,False,False,False,False
279101,"Jebel Ali Industrial Area, Etisalat Tower 1",44,8,8,1,2112.0,False,False,False,False
192101,"Jebel Ali Industrial Area, National Polystyrene 1",44,8,8,1,2582.0,False,False,False,False
493001,"Wasl, Park 1",46,8,6,1,1705.0,False,False,False,False
291101,"JLT, Red Diamond",39,8,9,1,720.0,False,False,False,False
292101,"JLT, Damas",39,8,9,1,536.0,False,False,False,False
293101,"JLT, Tiffany Tower",39,8,9,1,444.0,False,False,False,False
570001,"Safa, Spinneys 1",46,8,7,1,1979.0,False,False,False,False
595001,"Wasl, Road 4-1",46,8,6,1,1281.0,False,False,False,False
596001,"Wasl, Rawdhat Al Abraar Masjid 1",46,8,6,1,1087.0,False,False,False,False
492001,Iranian Hospital 1,46,8,6,1,1821.0,False,False,False,False
569002,"Safa, Shoping Center 2",46,8,7,1,2302.0,False,True,False,False
597001,Falcon House 1,46,8,6,1,973.0,False,False,False,False
598001,"Wasl, Road 5-1",46,8,6,1,1093.0,False,False,False,False
599001,"Ghadeer, Emarat 1",46,8,6,1,1381.0,False,False,False,False
521102,Hidayath Stainless Steel 2,46,8,7,1,6110.0,False,False,False,False
170102,Green Field Community School 2,46,8,8,1,3362.0,False,False,False,False
552501,Depa Contracting Labour Camp 1,46,8,7,1,2320.0,False,False,False,False
495001,Noor Center 1,46,8,6,1,1695.0,False,True,False,False
496001,Jumeirah American School 1,46,8,6,1,1657.0,False,False,False,False
241601,"Al Barsha, GEMS Founders School 1",54,8,10,1,5234.0,False,False,False,False
667102,"Dubai Science Park, Foremarke School 2",54,8,10,1,6256.0,False,False,False,False
321001,"JVC, Samer Park",54,8,10,1,5957.0,False,False,False,False
608201,"Umm Suqeim, 19A St",42,8,9,1,948.0,False,False,False,False
159002,Hamriya Shopping Center 2,57,8,10,1,1049.0,False,True,False,False
297101,"JLT, Dubai Star Tower",39,8,9,1,709.0,False,False,False,False
298101,"JLT, The Dome Tower",39,8,9,1,930.0,False,False,False,False
246501,"JLT, Jumeirah Bay X1 Tower",39,8,9,1,536.0,False,False,False,False
106501,"JVC, Mirabella Villas 6",54,8,10,1,5664.0,False,False,False,False
230502,Al Seef Marine Bus Stop 2,57,8,10,1,323.0,False,False,False,False
666101,Al Seef Street,57,8,10,1,440.0,False,False,False,False
250201,"Jebel Ali Waterfront, Veneto",31,8,7,1,7907.0,False,False,False,False
485001,Beach Center 1,57,8,11,1,2355.0,False,True,False,False
208201,Al Manara Street 2-1,43,8,9,1,967.0,False,False,False,False
126701,Aldar Properties,43,8,9,1,1844.0,False,False,False,False
608301,Umm Suqeim 3 26th Street,43,8,9,1,1520.0,False,False,False,False
435502,Qasr Sabah 2,43,8,8,1,3346.0,False,False,False,False
434702,"Dubai Production City, Entrance 1 2",43,8,8,1,2785.0,False,False,False,False
434501,"Dubai Production City, Entrance 2 1",43,8,8,1,2232.0,False,False,False,False
447001,Al Mina Road 1,64,8,6,2,1955.0,False,False,False,False
448001,Hudheiba 1,64,8,7,2,1962.0,False,False,False,False
486001,Jumeirah St.Dubai Islamic Bank 1,57,8,10,1,2351.0,False,False,False,False
488001,Hassa Bint Al Murr Masjid 1,57,8,10,1,2387.0,False,False,False,False
314001,"Maktoum Hospital Road, Cemetry",46,8,8,1,306.0,False,False,False,False
167501,Amaan Street 2-1,64,8,11,2,4922.0,False,False,False,False
102501,Amaan Street 3-1,64,8,11,2,5362.0,False,False,False,False
767001,"Dubai Ports Authority, Staff Quarters 1",39,8,6,1,3980.0,False,False,False,False
436502,Publishing Pavilion Building 2,43,8,9,1,3297.0,False,False,False,False
313102,"Mizhar 1, Khartoum Street 2",39,8,7,1,5436.0,False,False,False,False
127102,"Mizhar 1, Aswaaq Centre 2",39,8,7,1,5390.0,False,True,False,False
127101,"Mizhar 1, Aswaaq Centre 1",39,8,7,1,5417.0,False,True,False,False
313101,"Mizhar 1, Khartoum Street 1",39,8,7,1,5465.0,False,False,False,False
127202,Aswaq Jima Hyper Market 2,49,8,9,1,2363.0,False,True,False,False
220501,"Jebel Ali Industrial Area, Scientechnic LLC-1",44,8,8,1,2639.0,False,False,False,False
181102,"Al Quoz, Al Qeaim Public Kitchen 2",49,8,9,1,2996.0,False,False,False,False
980002,"Al Quoz, Al Habtoor Engineering 2",49,8,9,1,2933.0,False,False,False,False
310001,"Al Barsha South, Street 16-1",51,8,9,1,4243.0,False,False,False,False
235401,Mudon Exit 1,56,8,11,1,11103.0,False,False,False,False
525502,Regent International School 2,44,8,5,1,1417.0,False,False,False,False
212501,"The Greens, Al Arta 1",44,8,5,1,1232.0,False,False,False,False
205502,Al Mizhar Mall 2,39,8,7,1,5392.0,False,True,False,False
208501,"Mizhar 1, H",39,8,7,1,6569.0,False,False,False,False
301501,"Mizhar 1, J",39,8,7,1,6331.0,False,False,False,False
